game_id,team_home,team_away,goals_home,goals_away,OT,points_home,points_away,home_wins,season
/zapas/2647478,Columbus Blue Jackets,Florida Panthers,7,3,0,3.0,0.0,1.0,2018
/zapas/2647479,Ottawa Senators,Detroit Red Wings,2,1,0,3.0,0.0,1.0,2018
/zapas/2647480,Minnesota Wild,Vancouver Canucks,6,2,0,3.0,0.0,1.0,2018
/zapas/2647481,Calgary Flames,Montreal Canadiens,2,3,0,0.0,3.0,0.0,2018
/zapas/2647482,Arizona Coyotes,Nashville Predators,2,1,0,3.0,0.0,1.0,2018
/zapas/2647483,San Jose Sharks,Toronto Maple Leafs,3,5,0,0.0,3.0,0.0,2018
/zapas/2647484,Dallas Stars,Boston Bruins,1,0,1,2.0,1.0,1.0,2018
/zapas/2647485,Winnipeg Jets,Buffalo Sabres,1,2,1,1.0,2.0,0.0,2018
/zapas/2647486,Chicago Blackhawks,Los Angeles Kings,1,2,1,1.0,2.0,0.0,2018
/zapas/2647487,Colorado Avalanche,Washington Capitals,2,3,1,1.0,2.0,0.0,2018
/zapas/2647488,Vegas Golden Knights,St. Louis Blues,1,4,0,0.0,3.0,0.0,2018
/zapas/2647489,Anaheim Ducks,Toronto Maple Leafs,1,2,1,1.0,2.0,0.0,2018
/zapas/2647490,New Jersey Devils,Detroit Red Wings,2,3,1,1.0,2.0,0.0,2018
/zapas/2647491,Philadelphia Flyers,Tampa Bay Lightning,5,6,1,1.0,2.0,0.0,2018
/zapas/2647492,Minnesota Wild,Buffalo Sabres,2,3,0,0.0,3.0,0.0,2018
/zapas/2647493,Vancouver Canucks,Montreal Canadiens,2,3,0,0.0,3.0,0.0,2018
/zapas/2647494,Ottawa Senators,Pittsburgh Penguins,6,4,0,3.0,0.0,1.0,2018
/zapas/2647495,New York Rangers,Florida Panthers,4,2,0,3.0,0.0,1.0,2018
/zapas/2647496,Carolina Hurricanes,Columbus Blue Jackets,1,4,0,0.0,3.0,0.0,2018
/zapas/2647497,Arizona Coyotes,Boston Bruins,1,2,0,0.0,3.0,0.0,2018
/zapas/2647498,Nashville Predators,Los Angeles Kings,5,3,0,3.0,0.0,1.0,2018
/zapas/2647499,Calgary Flames,Edmonton Oilers,4,2,0,3.0,0.0,1.0,2018
/zapas/2647500,San Jose Sharks,St. Louis Blues,4,0,0,3.0,0.0,1.0,2018
/zapas/2647501,New York Islanders,Dallas Stars,2,6,0,0.0,3.0,0.0,2018
/zapas/2647502,Carolina Hurricanes,New Jersey Devils,2,1,0,3.0,0.0,1.0,2018
/zapas/2647503,Chicago Blackhawks,Minnesota Wild,3,1,0,3.0,0.0,1.0,2018
/zapas/2647504,Anaheim Ducks,Colorado Avalanche,3,4,1,1.0,2.0,0.0,2018
/zapas/2647505,Edmonton Oilers,Vegas Golden Knights,3,6,0,0.0,3.0,0.0,2018
/zapas/2647506,Toronto Maple Leafs,Columbus Blue Jackets,4,2,0,3.0,0.0,1.0,2018
/zapas/2647507,New York Rangers,Dallas Stars,2,1,0,3.0,0.0,1.0,2018
/zapas/2647508,Pittsburgh Penguins,Buffalo Sabres,4,5,1,1.0,2.0,0.0,2018
/zapas/2647509,Montreal Canadiens,Washington Capitals,4,5,1,1.0,2.0,0.0,2018
/zapas/2647510,Ottawa Senators,Florida Panthers,5,7,0,0.0,3.0,0.0,2018
/zapas/2647511,St. Louis Blues,Los Angeles Kings,0,2,0,0.0,3.0,0.0,2018
/zapas/2647512,Nashville Predators,Tampa Bay Lightning,3,2,0,3.0,0.0,1.0,2018
/zapas/2647513,Calgary Flames,Vegas Golden Knights,7,2,0,3.0,0.0,1.0,2018
/zapas/2647514,Vancouver Canucks,Winnipeg Jets,3,6,0,0.0,3.0,0.0,2018
/zapas/2647515,San Jose Sharks,Edmonton Oilers,3,4,1,1.0,2.0,0.0,2018
/zapas/2647516,Buffalo Sabres,Philadelphia Flyers,5,2,0,3.0,0.0,1.0,2018
/zapas/2647517,New Jersey Devils,Montreal Canadiens,5,2,0,3.0,0.0,1.0,2018
/zapas/2647518,New York Rangers,New York Islanders,5,0,0,3.0,0.0,1.0,2018
/zapas/2647519,Pittsburgh Penguins,Dallas Stars,5,1,0,3.0,0.0,1.0,2018
/zapas/2647520,Washington Capitals,Chicago Blackhawks,4,2,0,3.0,0.0,1.0,2018
/zapas/2647521,Carolina Hurricanes,Toronto Maple Leafs,5,2,0,3.0,0.0,1.0,2018
/zapas/2647522,Detroit Red Wings,Boston Bruins,3,2,1,2.0,1.0,1.0,2018
/zapas/2647523,Tampa Bay Lightning,Florida Panthers,7,3,0,3.0,0.0,1.0,2018
/zapas/2647524,Nashville Predators,St. Louis Blues,4,1,0,3.0,0.0,1.0,2018
/zapas/2647525,Minnesota Wild,Ottawa Senators,6,4,0,3.0,0.0,1.0,2018
/zapas/2647526,Arizona Coyotes,Vegas Golden Knights,2,3,1,1.0,2.0,0.0,2018
/zapas/2647527,Anaheim Ducks,Vancouver Canucks,4,3,0,3.0,0.0,1.0,2018
/zapas/2647528,Calgary Flames,Winnipeg Jets,6,3,0,3.0,0.0,1.0,2018
/zapas/2647529,Los Angeles Kings,Colorado Avalanche,3,7,0,0.0,3.0,0.0,2018
/zapas/2647530,Philadelphia Flyers,New York Rangers,4,0,0,3.0,0.0,1.0,2018
/zapas/2647531,Anaheim Ducks,Edmonton Oilers,2,1,1,2.0,1.0,1.0,2018
/zapas/2647532,Minnesota Wild,Winnipeg Jets,4,2,0,3.0,0.0,1.0,2018
/zapas/2647533,Buffalo Sabres,Montreal Canadiens,3,2,1,2.0,1.0,1.0,2018
/zapas/2647534,New Jersey Devils,New York Islanders,3,4,1,1.0,2.0,0.0,2018
/zapas/2647535,Washington Capitals,Detroit Red Wings,3,1,0,3.0,0.0,1.0,2018
/zapas/2647536,Vegas Golden Knights,Calgary Flames,2,0,0,3.0,0.0,1.0,2018
/zapas/2647537,Columbus Blue Jackets,Toronto Maple Leafs,4,2,0,3.0,0.0,1.0,2018
/zapas/2647538,Boston Bruins,Pittsburgh Penguins,2,1,1,2.0,1.0,1.0,2018
/zapas/2647539,Tampa Bay Lightning,Chicago Blackhawks,4,2,0,3.0,0.0,1.0,2018
/zapas/2647540,Carolina Hurricanes,Florida Panthers,4,1,0,3.0,0.0,1.0,2018
/zapas/2647541,Arizona Coyotes,Colorado Avalanche,1,5,0,0.0,3.0,0.0,2018
/zapas/2647542,St. Louis Blues,Nashville Predators,6,2,0,3.0,0.0,1.0,2018
/zapas/2647543,Dallas Stars,Ottawa Senators,6,4,0,3.0,0.0,1.0,2018
/zapas/2647544,San Jose Sharks,Vancouver Canucks,4,0,0,3.0,0.0,1.0,2018
/zapas/2647545,New York Rangers,Washington Capitals,3,5,0,0.0,3.0,0.0,2018
/zapas/2647552,Pittsburgh Penguins,Columbus Blue Jackets,4,2,0,3.0,0.0,1.0,2018
/zapas/2647546,St. Louis Blues,Winnipeg Jets,4,8,0,0.0,3.0,0.0,2018
/zapas/2647547,Toronto Maple Leafs,Philadelphia Flyers,6,0,0,3.0,0.0,1.0,2018
/zapas/2647548,Montreal Canadiens,Boston Bruins,2,3,0,0.0,3.0,0.0,2018
/zapas/2647549,Detroit Red Wings,Buffalo Sabres,2,3,1,1.0,2.0,0.0,2018
/zapas/2647550,Florida Panthers,Chicago Blackhawks,4,5,1,1.0,2.0,0.0,2018
/zapas/2647551,New York Islanders,Carolina Hurricanes,4,1,0,3.0,0.0,1.0,2018
/zapas/2647553,Colorado Avalanche,Dallas Stars,3,2,0,3.0,0.0,1.0,2018
/zapas/2647554,Vegas Golden Knights,San Jose Sharks,6,0,0,3.0,0.0,1.0,2018
/zapas/2647555,Los Angeles Kings,Vancouver Canucks,2,4,0,0.0,3.0,0.0,2018
/zapas/2647556,Arizona Coyotes,Calgary Flames,1,6,0,0.0,3.0,0.0,2018
/zapas/2647557,Tampa Bay Lightning,New Jersey Devils,5,2,0,3.0,0.0,1.0,2018
/zapas/2647558,Nashville Predators,Anaheim Ducks,5,2,0,3.0,0.0,1.0,2018
/zapas/2647559,Los Angeles Kings,Edmonton Oilers,5,2,0,3.0,0.0,1.0,2018
/zapas/2647560,Toronto Maple Leafs,Boston Bruins,4,2,0,3.0,0.0,1.0,2018
/zapas/2647561,Florida Panthers,New Jersey Devils,4,3,1,2.0,1.0,1.0,2018
/zapas/2647562,New York Islanders,Washington Capitals,1,4,0,0.0,3.0,0.0,2018
/zapas/2647563,New York Rangers,Ottawa Senators,4,2,0,3.0,0.0,1.0,2018
/zapas/2647564,Detroit Red Wings,Columbus Blue Jackets,5,7,0,0.0,3.0,0.0,2018
/zapas/2647565,Buffalo Sabres,San Jose Sharks,3,2,1,2.0,1.0,1.0,2018
/zapas/2647566,Philadelphia Flyers,Ottawa Senators,3,4,0,0.0,3.0,0.0,2018
/zapas/2647567,Montreal Canadiens,Carolina Hurricanes,1,2,0,0.0,3.0,0.0,2018
/zapas/2647568,Tampa Bay Lightning,Anaheim Ducks,1,3,0,0.0,3.0,0.0,2018
/zapas/2647569,Nashville Predators,Colorado Avalanche,2,3,0,0.0,3.0,0.0,2018
/zapas/2647570,Minnesota Wild,Arizona Coyotes,3,4,0,0.0,3.0,0.0,2018
/zapas/2647571,Winnipeg Jets,Pittsburgh Penguins,3,4,0,0.0,3.0,0.0,2018
/zapas/2647572,Chicago Blackhawks,Vegas Golden Knights,3,8,0,0.0,3.0,0.0,2018
/zapas/2647573,Edmonton Oilers,Dallas Stars,1,0,1,2.0,1.0,1.0,2018
/zapas/2647574,Vancouver Canucks,Los Angeles Kings,1,2,1,1.0,2.0,0.0,2018
/zapas/2647575,Detroit Red Wings,St. Louis Blues,4,3,0,3.0,0.0,1.0,2018
/zapas/2647576,Florida Panthers,Anaheim Ducks,2,3,0,0.0,3.0,0.0,2018
/zapas/2647577,Toronto Maple Leafs,San Jose Sharks,5,3,0,3.0,0.0,1.0,2018
/zapas/2647578,Calgary Flames,Dallas Stars,3,4,1,1.0,2.0,0.0,2018
/zapas/2647579,Colorado Avalanche,Pittsburgh Penguins,6,3,0,3.0,0.0,1.0,2018
/zapas/2647580,Boston Bruins,New York Islanders,2,1,1,2.0,1.0,1.0,2018
/zapas/2647581,Columbus Blue Jackets,Minnesota Wild,4,2,0,3.0,0.0,1.0,2018
/zapas/2647582,Ottawa Senators,New York Rangers,3,0,0,3.0,0.0,1.0,2018
/zapas/2647583,Tampa Bay Lightning,Buffalo Sabres,5,4,0,3.0,0.0,1.0,2018
/zapas/2647584,Nashville Predators,Arizona Coyotes,0,3,0,0.0,3.0,0.0,2018
/zapas/2647585,Winnipeg Jets,Chicago Blackhawks,6,5,0,3.0,0.0,1.0,2018
/zapas/2647586,Edmonton Oilers,Los Angeles Kings,3,2,0,3.0,0.0,1.0,2018
/zapas/2647587,Vancouver Canucks,Vegas Golden Knights,3,4,0,0.0,3.0,0.0,2018
/zapas/2647588,Florida Panthers,Buffalo Sabres,3,2,1,2.0,1.0,1.0,2018
/zapas/2647589,Washington Capitals,New Jersey Devils,6,3,0,3.0,0.0,1.0,2018
/zapas/2647590,Carolina Hurricanes,Anaheim Ducks,1,2,1,1.0,2.0,0.0,2018
/zapas/2647591,Colorado Avalanche,St. Louis Blues,2,3,1,1.0,2.0,0.0,2018
/zapas/2647592,Calgary Flames,Los Angeles Kings,4,1,0,3.0,0.0,1.0,2018
/zapas/2647593,Ottawa Senators,San Jose Sharks,6,2,0,3.0,0.0,1.0,2018
/zapas/2647594,Vancouver Canucks,Dallas Stars,1,2,0,0.0,3.0,0.0,2018
/zapas/2647595,Minnesota Wild,Toronto Maple Leafs,3,5,0,0.0,3.0,0.0,2018
/zapas/2647596,Boston Bruins,Detroit Red Wings,2,4,0,0.0,3.0,0.0,2018
/zapas/2647597,Montreal Canadiens,New York Rangers,5,2,0,3.0,0.0,1.0,2018
/zapas/2647598,Florida Panthers,Tampa Bay Lightning,4,5,1,1.0,2.0,0.0,2018
/zapas/2647599,New Jersey Devils,Winnipeg Jets,3,4,1,1.0,2.0,0.0,2018
/zapas/2647600,New York Islanders,Columbus Blue Jackets,3,2,0,3.0,0.0,1.0,2018
/zapas/2647601,Pittsburgh Penguins,Philadelphia Flyers,2,4,0,0.0,3.0,0.0,2018
/zapas/2647602,Arizona Coyotes,St. Louis Blues,6,1,0,3.0,0.0,1.0,2018
/zapas/2647603,Nashville Predators,Chicago Blackhawks,5,2,0,3.0,0.0,1.0,2018
/zapas/2647604,Edmonton Oilers,Vegas Golden Knights,2,1,0,3.0,0.0,1.0,2018
/zapas/2647605,Washington Capitals,Anaheim Ducks,5,6,0,0.0,3.0,0.0,2018
/zapas/2647606,New York Rangers,Winnipeg Jets,3,4,1,1.0,2.0,0.0,2018
/zapas/2647607,Chicago Blackhawks,Calgary Flames,2,3,0,0.0,3.0,0.0,2018
/zapas/2647608,Montreal Canadiens,San Jose Sharks,1,3,0,0.0,3.0,0.0,2018
/zapas/2647609,Detroit Red Wings,Colorado Avalanche,0,2,0,0.0,3.0,0.0,2018
/zapas/2647610,Los Angeles Kings,Carolina Hurricanes,2,0,0,3.0,0.0,1.0,2018
/zapas/2647611,New Jersey Devils,Tampa Bay Lightning,1,5,0,0.0,3.0,0.0,2018
/zapas/2647612,Nashville Predators,Buffalo Sabres,2,1,0,3.0,0.0,1.0,2018
/zapas/2647613,Dallas Stars,Edmonton Oilers,4,1,0,3.0,0.0,1.0,2018
/zapas/2647614,Buffalo Sabres,Toronto Maple Leafs,3,4,1,1.0,2.0,0.0,2018
/zapas/2647615,Florida Panthers,Boston Bruins,5,0,0,3.0,0.0,1.0,2018
/zapas/2647616,New York Islanders,Winnipeg Jets,1,3,0,0.0,3.0,0.0,2018
/zapas/2647617,Pittsburgh Penguins,Colorado Avalanche,6,3,0,3.0,0.0,1.0,2018
/zapas/2647618,Columbus Blue Jackets,Calgary Flames,6,9,0,0.0,3.0,0.0,2018
/zapas/2647619,Montreal Canadiens,Ottawa Senators,5,2,0,3.0,0.0,1.0,2018
/zapas/2647620,Detroit Red Wings,Tampa Bay Lightning,5,6,1,1.0,2.0,0.0,2018
/zapas/2647621,Vancouver Canucks,Minnesota Wild,2,3,0,0.0,3.0,0.0,2018
/zapas/2647622,Vegas Golden Knights,Washington Capitals,5,3,0,3.0,0.0,1.0,2018
/zapas/2647623,Los Angeles Kings,Arizona Coyotes,1,2,0,0.0,3.0,0.0,2018
/zapas/2647624,St. Louis Blues,Edmonton Oilers,2,3,1,1.0,2.0,0.0,2018
/zapas/2647625,Anaheim Ducks,Chicago Blackhawks,4,2,0,3.0,0.0,1.0,2018
/zapas/2647626,San Jose Sharks,Carolina Hurricanes,5,1,0,3.0,0.0,1.0,2018
/zapas/2647627,Toronto Maple Leafs,Detroit Red Wings,4,5,1,1.0,2.0,0.0,2018
/zapas/2647628,Florida Panthers,Colorado Avalanche,2,5,0,0.0,3.0,0.0,2018
/zapas/2647629,Philadelphia Flyers,Columbus Blue Jackets,3,4,1,1.0,2.0,0.0,2018
/zapas/2647630,Pittsburgh Penguins,New York Islanders,6,2,0,3.0,0.0,1.0,2018
/zapas/2647631,Ottawa Senators,Montreal Canadiens,2,5,0,0.0,3.0,0.0,2018
/zapas/2647632,Tampa Bay Lightning,Boston Bruins,3,2,0,3.0,0.0,1.0,2018
/zapas/2647633,Calgary Flames,Minnesota Wild,2,0,0,3.0,0.0,1.0,2018
/zapas/2647634,Arizona Coyotes,Washington Capitals,2,4,0,0.0,3.0,0.0,2018
/zapas/2647635,Vancouver Canucks,Nashville Predators,5,3,0,3.0,0.0,1.0,2018
/zapas/2647636,Vegas Golden Knights,Chicago Blackhawks,4,3,0,3.0,0.0,1.0,2018
/zapas/2647637,Los Angeles Kings,New Jersey Devils,3,6,0,0.0,3.0,0.0,2018
/zapas/2647638,Dallas Stars,San Jose Sharks,3,2,0,3.0,0.0,1.0,2018
/zapas/2647639,Winnipeg Jets,St. Louis Blues,0,1,0,0.0,3.0,0.0,2018
/zapas/2647640,Edmonton Oilers,Minnesota Wild,7,2,0,3.0,0.0,1.0,2018
/zapas/2647641,Anaheim Ducks,Carolina Hurricanes,1,4,0,0.0,3.0,0.0,2018
/zapas/2647642,Buffalo Sabres,Philadelphia Flyers,2,6,0,0.0,3.0,0.0,2018
/zapas/2647643,Los Angeles Kings,Vegas Golden Knights,5,1,0,3.0,0.0,1.0,2018
/zapas/2647644,Boston Bruins,Toronto Maple Leafs,6,3,0,3.0,0.0,1.0,2018
/zapas/2647645,Ottawa Senators,Pittsburgh Penguins,2,1,1,2.0,1.0,1.0,2018
/zapas/2647646,Detroit Red Wings,New York Islanders,2,3,0,0.0,3.0,0.0,2018
/zapas/2647647,Tampa Bay Lightning,Colorado Avalanche,7,1,0,3.0,0.0,1.0,2018
/zapas/2647648,Florida Panthers,New York Rangers,4,5,1,1.0,2.0,0.0,2018
/zapas/2647649,Columbus Blue Jackets,Washington Capitals,0,4,0,0.0,3.0,0.0,2018
/zapas/2647650,Arizona Coyotes,San Jose Sharks,3,5,0,0.0,3.0,0.0,2018
/zapas/2647651,Calgary Flames,Nashville Predators,5,2,0,3.0,0.0,1.0,2018
/zapas/2647652,St. Louis Blues,Vancouver Canucks,1,6,0,0.0,3.0,0.0,2018
/zapas/2647653,Winnipeg Jets,Philadelphia Flyers,7,1,0,3.0,0.0,1.0,2018
/zapas/2647654,Ottawa Senators,Boston Bruins,1,2,1,1.0,2.0,0.0,2018
/zapas/2647655,Chicago Blackhawks,Montreal Canadiens,2,3,0,0.0,3.0,0.0,2018
/zapas/2647656,Anaheim Ducks,New Jersey Devils,6,5,1,2.0,1.0,1.0,2018
/zapas/2647657,Vegas Golden Knights,Dallas Stars,4,2,0,3.0,0.0,1.0,2018
/zapas/2647658,Edmonton Oilers,Calgary Flames,1,0,0,3.0,0.0,1.0,2018
/zapas/2647659,New York Islanders,Pittsburgh Penguins,1,2,1,1.0,2.0,0.0,2018
/zapas/2647660,Detroit Red Wings,Los Angeles Kings,3,1,0,3.0,0.0,1.0,2018
/zapas/2647661,Tampa Bay Lightning,New York Rangers,6,3,0,3.0,0.0,1.0,2018
/zapas/2647662,San Jose Sharks,New Jersey Devils,5,2,0,3.0,0.0,1.0,2018
/zapas/2647663,Boston Bruins,Arizona Coyotes,4,3,0,3.0,0.0,1.0,2018
/zapas/2647664,Buffalo Sabres,Los Angeles Kings,4,3,1,2.0,1.0,1.0,2018
/zapas/2647665,Washington Capitals,Detroit Red Wings,6,2,0,3.0,0.0,1.0,2018
/zapas/2647666,Carolina Hurricanes,Toronto Maple Leafs,1,4,0,0.0,3.0,0.0,2018
/zapas/2647667,Columbus Blue Jackets,Vancouver Canucks,2,3,0,0.0,3.0,0.0,2018
/zapas/2647668,St. Louis Blues,Florida Panthers,4,3,0,3.0,0.0,1.0,2018
/zapas/2647669,Nashville Predators,Ottawa Senators,3,1,0,3.0,0.0,1.0,2018
/zapas/2647670,Minnesota Wild,Montreal Canadiens,7,1,0,3.0,0.0,1.0,2018
/zapas/2647671,Winnipeg Jets,Chicago Blackhawks,6,3,0,3.0,0.0,1.0,2018
/zapas/2647672,Colorado Avalanche,Edmonton Oilers,4,6,0,0.0,3.0,0.0,2018
/zapas/2647673,New York Islanders,Vegas Golden Knights,2,3,0,0.0,3.0,0.0,2018
/zapas/2647674,Chicago Blackhawks,Pittsburgh Penguins,6,3,0,3.0,0.0,1.0,2018
/zapas/2647675,Calgary Flames,Philadelphia Flyers,6,5,1,2.0,1.0,1.0,2018
/zapas/2647676,Anaheim Ducks,Dallas Stars,6,3,0,3.0,0.0,1.0,2018
/zapas/2647677,Buffalo Sabres,Arizona Coyotes,3,1,0,3.0,0.0,1.0,2018
/zapas/2647678,Columbus Blue Jackets,Los Angeles Kings,4,1,0,3.0,0.0,1.0,2018
/zapas/2647679,Montreal Canadiens,Carolina Hurricanes,6,4,0,3.0,0.0,1.0,2018
/zapas/2647680,Tampa Bay Lightning,Toronto Maple Leafs,4,1,0,3.0,0.0,1.0,2018
/zapas/2647681,Nashville Predators,Vancouver Canucks,4,3,1,2.0,1.0,1.0,2018
/zapas/2647682,Minnesota Wild,Florida Panthers,5,1,0,3.0,0.0,1.0,2018
/zapas/2647683,Winnipeg Jets,Edmonton Oilers,5,4,1,2.0,1.0,1.0,2018
/zapas/2647684,San Jose Sharks,Dallas Stars,3,2,0,3.0,0.0,1.0,2018
/zapas/2647685,New Jersey Devils,Vegas Golden Knights,5,4,1,2.0,1.0,1.0,2018
/zapas/2647686,New York Rangers,Arizona Coyotes,3,4,1,1.0,2.0,0.0,2018
/zapas/2647687,Pittsburgh Penguins,Boston Bruins,5,3,0,3.0,0.0,1.0,2018
/zapas/2647688,Detroit Red Wings,Ottawa Senators,2,4,0,0.0,3.0,0.0,2018
/zapas/2647689,Carolina Hurricanes,Washington Capitals,5,6,1,1.0,2.0,0.0,2018
/zapas/2647690,St. Louis Blues,Colorado Avalanche,4,3,1,2.0,1.0,1.0,2018
/zapas/2647691,Chicago Blackhawks,Winnipeg Jets,3,4,1,1.0,2.0,0.0,2018
/zapas/2647692,Edmonton Oilers,Philadelphia Flyers,4,1,0,3.0,0.0,1.0,2018
/zapas/2647693,Minnesota Wild,Calgary Flames,1,2,0,0.0,3.0,0.0,2018
/zapas/2647694,Montreal Canadiens,Ottawa Senators,5,2,0,3.0,0.0,1.0,2018
/zapas/2647695,Florida Panthers,Toronto Maple Leafs,4,3,1,2.0,1.0,1.0,2018
/zapas/2647696,New York Islanders,Detroit Red Wings,4,3,1,2.0,1.0,1.0,2018
/zapas/2647697,Pittsburgh Penguins,Los Angeles Kings,4,3,1,2.0,1.0,1.0,2018
/zapas/2647698,Washington Capitals,Buffalo Sabres,4,3,1,2.0,1.0,1.0,2018
/zapas/2647699,Columbus Blue Jackets,Anaheim Ducks,1,2,1,1.0,2.0,0.0,2018
/zapas/2647700,Nashville Predators,New Jersey Devils,2,1,1,2.0,1.0,1.0,2018
/zapas/2647701,Colorado Avalanche,Dallas Stars,6,4,0,3.0,0.0,1.0,2018
/zapas/2647702,Vancouver Canucks,Philadelphia Flyers,5,1,0,3.0,0.0,1.0,2018
/zapas/2647703,New York Rangers,Vegas Golden Knights,3,4,1,1.0,2.0,0.0,2018
/zapas/2647704,Carolina Hurricanes,Arizona Coyotes,3,0,0,3.0,0.0,1.0,2018
/zapas/2647705,St. Louis Blues,Calgary Flames,2,7,0,0.0,3.0,0.0,2018
/zapas/2647706,Boston Bruins,Buffalo Sabres,2,4,0,0.0,3.0,0.0,2018
/zapas/2647707,Chicago Blackhawks,San Jose Sharks,3,7,0,0.0,3.0,0.0,2018
/zapas/2647708,Winnipeg Jets,Tampa Bay Lightning,5,4,1,2.0,1.0,1.0,2018
/zapas/2647709,Vancouver Canucks,Edmonton Oilers,4,2,0,3.0,0.0,1.0,2018
/zapas/2647710,Pittsburgh Penguins,Anaheim Ducks,2,4,0,0.0,3.0,0.0,2018
/zapas/2647711,Columbus Blue Jackets,Vegas Golden Knights,1,0,0,3.0,0.0,1.0,2018
/zapas/2647712,Montreal Canadiens,Boston Bruins,0,4,0,0.0,3.0,0.0,2018
/zapas/2647713,Ottawa Senators,Nashville Predators,4,3,1,2.0,1.0,1.0,2018
/zapas/2647714,Colorado Avalanche,New York Islanders,1,4,0,0.0,3.0,0.0,2018
/zapas/2647715,Buffalo Sabres,Florida Panthers,2,5,0,0.0,3.0,0.0,2018
/zapas/2647716,New Jersey Devils,Toronto Maple Leafs,2,7,0,0.0,3.0,0.0,2018
/zapas/2647717,New York Rangers,Anaheim Ducks,3,1,0,3.0,0.0,1.0,2018
/zapas/2647718,Philadelphia Flyers,Detroit Red Wings,3,2,0,3.0,0.0,1.0,2018
/zapas/2647719,Minnesota Wild,San Jose Sharks,0,4,0,0.0,3.0,0.0,2018
/zapas/2647720,Chicago Blackhawks,Nashville Predators,2,1,0,3.0,0.0,1.0,2018
/zapas/2647721,Dallas Stars,Calgary Flames,2,0,0,3.0,0.0,1.0,2018
/zapas/2647722,Edmonton Oilers,St. Louis Blues,1,4,0,0.0,3.0,0.0,2018
/zapas/2647723,Arizona Coyotes,New York Islanders,1,3,0,0.0,3.0,0.0,2018
/zapas/2647724,Vancouver Canucks,Tampa Bay Lightning,2,5,0,0.0,3.0,0.0,2018
/zapas/2647725,Los Angeles Kings,Winnipeg Jets,4,1,0,3.0,0.0,1.0,2018
/zapas/2647726,Washington Capitals,Pittsburgh Penguins,1,2,0,0.0,3.0,0.0,2018
/zapas/2647727,Colorado Avalanche,Montreal Canadiens,2,1,0,3.0,0.0,1.0,2018
/zapas/2647728,Boston Bruins,Anaheim Ducks,3,1,0,3.0,0.0,1.0,2018
/zapas/2647729,Toronto Maple Leafs,Florida Panthers,6,1,0,3.0,0.0,1.0,2018
/zapas/2647730,Philadelphia Flyers,Nashville Predators,2,1,0,3.0,0.0,1.0,2018
/zapas/2647731,Pittsburgh Penguins,Minnesota Wild,2,1,0,3.0,0.0,1.0,2018
/zapas/2647732,Carolina Hurricanes,Detroit Red Wings,1,4,0,0.0,3.0,0.0,2018
/zapas/2647733,Columbus Blue Jackets,New Jersey Devils,2,1,0,3.0,0.0,1.0,2018
/zapas/2647734,Dallas Stars,Chicago Blackhawks,2,5,0,0.0,3.0,0.0,2018
/zapas/2647735,Calgary Flames,Tampa Bay Lightning,4,5,1,1.0,2.0,0.0,2018
/zapas/2647736,Arizona Coyotes,Montreal Canadiens,1,2,0,0.0,3.0,0.0,2018
/zapas/2647737,Vancouver Canucks,St. Louis Blues,5,1,0,3.0,0.0,1.0,2018
/zapas/2647738,Vegas Golden Knights,New York Islanders,4,2,0,3.0,0.0,1.0,2018
/zapas/2647739,San Jose Sharks,Winnipeg Jets,3,5,0,0.0,3.0,0.0,2018
/zapas/2647740,New Jersey Devils,Ottawa Senators,5,2,0,3.0,0.0,1.0,2018
/zapas/2647741,Washington Capitals,Buffalo Sabres,2,1,0,3.0,0.0,1.0,2018
/zapas/2647742,Colorado Avalanche,Chicago Blackhawks,1,2,0,0.0,3.0,0.0,2018
/zapas/2647743,Boston Bruins,Nashville Predators,5,2,0,3.0,0.0,1.0,2018
/zapas/2647744,Philadelphia Flyers,Columbus Blue Jackets,3,4,0,0.0,3.0,0.0,2018
/zapas/2647745,Detroit Red Wings,Florida Panthers,1,2,0,0.0,3.0,0.0,2018
/zapas/2647746,Vegas Golden Knights,Montreal Canadiens,3,4,1,1.0,2.0,0.0,2018
/zapas/2647747,San Jose Sharks,Los Angeles Kings,2,3,1,1.0,2.0,0.0,2018
/zapas/2647748,Calgary Flames,St. Louis Blues,1,3,0,0.0,3.0,0.0,2018
/zapas/2647749,Arizona Coyotes,Colorado Avalanche,6,4,0,3.0,0.0,1.0,2018
/zapas/2647750,Buffalo Sabres,Anaheim Ducks,3,0,0,3.0,0.0,1.0,2018
/zapas/2647751,Toronto Maple Leafs,New York Rangers,5,3,0,3.0,0.0,1.0,2018
/zapas/2647752,Ottawa Senators,Washington Capitals,0,4,0,0.0,3.0,0.0,2018
/zapas/2647753,Carolina Hurricanes,Pittsburgh Penguins,0,3,0,0.0,3.0,0.0,2018
/zapas/2647754,Minnesota Wild,Dallas Stars,1,2,1,1.0,2.0,0.0,2018
/zapas/2647755,Vancouver Canucks,Winnipeg Jets,0,1,0,0.0,3.0,0.0,2018
/zapas/2647756,Edmonton Oilers,Tampa Bay Lightning,3,6,0,0.0,3.0,0.0,2018
/zapas/2647757,New Jersey Devils,Columbus Blue Jackets,0,3,0,0.0,3.0,0.0,2018
/zapas/2647758,Carolina Hurricanes,Boston Bruins,5,3,0,3.0,0.0,1.0,2018
/zapas/2647759,Chicago Blackhawks,Florida Panthers,3,6,0,0.0,3.0,0.0,2018
/zapas/2647760,New York Rangers,Philadelphia Flyers,2,3,1,1.0,2.0,0.0,2018
